Node 1,Node 2,Weight,Count 1,Count 2
"ahmed, mm","ali, i",1,4,1
"ali, i","musa, ss",1,1,3
"ali, i","eshun, g",1,1,2
"ali, i","lucero-prisno, de iii",1,1,3
"ahmed, mm","musa, ss",2,4,3
"ahmed, mm","eshun, g",2,4,2
"ahmed, mm","lucero-prisno, de iii",3,4,3
"eshun, g","musa, ss",2,2,3
"lucero-prisno, de iii","musa, ss",2,3,3
"eshun, g","lucero-prisno, de iii",2,2,3
"lópez-ubeda, p","martín-noguerol, t",1,1,1
"luna, a","lópez-ubeda, p",1,1,1
"luna, a","martín-noguerol, t",1,1,1
"liu, xy","zhou, fz",1,15,1
"liu, xy","xiao, hg",1,15,1
"li, zp","liu, xy",1,3,15
"liu, s","liu, xy",1,11,15
"liu, xy","qian, ll",1,15,1
"xiao, hg","zhou, fz",1,1,1
"li, zp","zhou, fz",1,3,1
"liu, s","zhou, fz",1,11,1
"qian, ll","zhou, fz",1,1,1
"li, zp","xiao, hg",1,3,1
"liu, s","xiao, hg",1,11,1
"qian, ll","xiao, hg",1,1,1
"li, zp","liu, s",1,3,11
"li, zp","qian, ll",1,3,1
"liu, s","qian, ll",1,11,1
"emekli, e","kaya, ab",1,2,1
"kaya, ab","kiyak, ys",1,1,2
"emekli, e","kiyak, ys",2,2,2
"lam, ss","sakai, h",1,1,1
"chi, ms","cui, y",1,1,4
"chi, ms","xi, l",1,1,2
"cui, y","xi, l",1,4,2
"currie, gm","rohren, em",1,1,1
"aththanagoda, aknl","kulathilake, kash",1,1,1
"abdullah, na","aththanagoda, aknl",1,1,1
"abdullah, na","kulathilake, kash",1,1,1
"akitomo, t","hamada, m",3,3,3
"akitomo, t","hamaguchi, s",1,3,1
"akitomo, t","kusaka, s",3,3,3
"akitomo, t","nomura, r",3,3,3
"hamada, m","hamaguchi, s",1,3,1
"hamada, m","kusaka, s",3,3,3
"hamada, m","nomura, r",3,3,3
"hamaguchi, s","kusaka, s",1,1,3
"hamaguchi, s","nomura, r",1,1,3
"kusaka, s","nomura, r",3,3,3
"cai, mj","liang, sg",1,2,1
"cai, mj","zhen, s",1,2,1
"cai, mj","wei, sw",1,2,1
"cai, mj","sun, t",1,2,1
"cai, mj","liu, jw",1,2,5
"cai, mj","mao, hj",1,2,1
"cai, mj","zhang, jh",1,2,5
"liang, sg","zhen, s",1,1,1
"liang, sg","wei, sw",1,1,1
"liang, sg","sun, t",1,1,1
"liang, sg","liu, jw",1,1,5
"liang, sg","mao, hj",1,1,1
"liang, sg","zhang, jh",1,1,5
"wei, sw","zhen, s",1,1,1
"sun, t","zhen, s",1,1,1
"liu, jw","zhen, s",1,5,1
"mao, hj","zhen, s",1,1,1
"zhang, jh","zhen, s",1,5,1
"sun, t","wei, sw",1,1,1
"liu, jw","wei, sw",1,5,1
"mao, hj","wei, sw",1,1,1
"wei, sw","zhang, jh",1,1,5
"liu, jw","sun, t",1,5,1
"mao, hj","sun, t",1,1,1
"sun, t","zhang, jh",1,1,5
"liu, jw","mao, hj",1,5,1
"liu, jw","zhang, jh",1,5,5
"mao, hj","zhang, jh",1,1,5
"dores, h","santos, jf",1,1,1
"desai, rk","saggu, s",1,1,1
"desai, rk","panahi, m",1,1,1
"desai, rk","nguyen, kl",1,1,2
"desai, rk","yeganeh, pr",1,1,1
"desai, rk","douglas, o",1,1,1
"desai, rk","rizi, mm",1,1,1
"desai, rk","fallah, n",1,1,1
"chernesky, j","desai, rk",1,1,1
"desai, rk","noonan, vk",1,1,1
"desai, rk","torres-espín, a",1,1,1
"panahi, m","saggu, s",1,1,1
"nguyen, kl","saggu, s",1,2,1
"saggu, s","yeganeh, pr",1,1,1
"douglas, o","saggu, s",1,1,1
"rizi, mm","saggu, s",1,1,1
"fallah, n","saggu, s",1,1,1
"chernesky, j","saggu, s",1,1,1
"noonan, vk","saggu, s",1,1,1
"saggu, s","torres-espín, a",1,1,1
"nguyen, kl","panahi, m",1,2,1
"panahi, m","yeganeh, pr",1,1,1
"douglas, o","panahi, m",1,1,1
"panahi, m","rizi, mm",1,1,1
"fallah, n","panahi, m",1,1,1
"chernesky, j","panahi, m",1,1,1
"noonan, vk","panahi, m",1,1,1
"panahi, m","torres-espín, a",1,1,1
"nguyen, kl","yeganeh, pr",1,2,1
"douglas, o","nguyen, kl",1,1,2
"nguyen, kl","rizi, mm",1,2,1
"fallah, n","nguyen, kl",1,1,2
"chernesky, j","nguyen, kl",1,1,2
"nguyen, kl","noonan, vk",1,2,1
"nguyen, kl","torres-espín, a",1,2,1
"douglas, o","yeganeh, pr",1,1,1
"rizi, mm","yeganeh, pr",1,1,1
"fallah, n","yeganeh, pr",1,1,1
"chernesky, j","yeganeh, pr",1,1,1
"noonan, vk","yeganeh, pr",1,1,1
"torres-espín, a","yeganeh, pr",1,1,1
"douglas, o","rizi, mm",1,1,1
"douglas, o","fallah, n",1,1,1
"chernesky, j","douglas, o",1,1,1
"douglas, o","noonan, vk",1,1,1
"douglas, o","torres-espín, a",1,1,1
"fallah, n","rizi, mm",1,1,1
"chernesky, j","rizi, mm",1,1,1
"noonan, vk","rizi, mm",1,1,1
"rizi, mm","torres-espín, a",1,1,1
"chernesky, j","fallah, n",1,1,1
"fallah, n","noonan, vk",1,1,1
"fallah, n","torres-espín, a",1,1,1
"chernesky, j","noonan, vk",1,1,1
"chernesky, j","torres-espín, a",1,1,1
"noonan, vk","torres-espín, a",1,1,1
"fodor, j","suzuki, s",1,1,1
"li, dl","lutfi, sl",1,5,1
"farrag, a","soliman, a",1,1,1
"farrag, a","hatef, e",1,1,1
"farrag, a","goodin, a",1,1,1
"farrag, a","rouhizadeh, m",1,1,1
"hatef, e","soliman, a",1,1,1
"goodin, a","soliman, a",1,1,1
"rouhizadeh, m","soliman, a",1,1,1
"goodin, a","hatef, e",1,1,1
"hatef, e","rouhizadeh, m",1,1,1
"goodin, a","rouhizadeh, m",1,1,1
"de cassai, a","dost, b",2,2,2
"augoustides, jg","de cassai, a",1,1,2
"azamfirei, l","de cassai, a",1,1,2
"alanoglu, z","de cassai, a",1,1,2
"azi, lm","de cassai, a",1,1,2
"calvache, ja","de cassai, a",1,1,2
"cerny, v","de cassai, a",1,1,2
"de cassai, a","de hert, s",1,2,1
"de cassai, a","eldawlatly, a",1,2,1
"de cassai, a","farber, mk",1,2,1
"de cassai, a","sobreira-fernandes, d",1,2,1
"de cassai, a","fettiplace, mr",1,2,1
"de cassai, a","galante, d",1,2,1
"de cassai, a","garg, r",1,2,2
"de cassai, a","goldstein, hv",1,2,1
"abad-gurumeta, a","de cassai, a",1,1,2
"de cassai, a","gupta, l",1,2,1
"de cassai, a","hemmings, hc jr",1,2,1
"de cassai, a","jones, ca",1,2,1
"de cassai, a","hochberg, mc",1,2,1
"de cassai, a","katz, jd",1,2,1
"de cassai, a","kang, h",1,2,2
"de cassai, a","talu, gk",1,2,1
"de cassai, a","kraychete, dc",1,2,1
"de cassai, a","landau, r",1,2,1
"de cassai, a","lee, s",1,2,10
"de cassai, a","lum, hd",1,2,1
"de cassai, a","lundgren, c",1,2,1
"de cassai, a","makuloluwa, tr",1,2,1
"de cassai, a","martelletti, p",1,2,2
"de cassai, a","palermo, tm",1,2,1
"de cassai, a","peyton, pj",1,2,1
"de cassai, a","poisbeau, p",1,2,1
"de cassai, a","rathmell, jp",1,2,1
"de cassai, a","roquilly, a",1,2,1
"de cassai, a","schwarz, skw",1,2,1
"de cassai, a","shevade, m",1,2,1
"de cassai, a","sloan, pa",1,2,1
"de cassai, a","sweitzer, b",1,2,1
"de cassai, a","neto, as",1,2,1
"de cassai, a","stahel, pf",1,2,1
"de cassai, a","satirlar, zö",1,2,1
"de cassai, a","turan, a",1,2,1
"de cassai, a","turk, dc",1,2,1
"de cassai, a","valeriani, m",1,2,1
"de cassai, a","werner, mu",1,2,1
"de cassai, a","young, pj",1,2,1
"de cassai, a","zabolotskikh, ib",1,2,1
"de cassai, a","zacharowski, k",1,2,1
"de cassai, a","zdanowski, s",1,2,1
"augoustides, jg","dost, b",1,1,2
"azamfirei, l","dost, b",1,1,2
"alanoglu, z","dost, b",1,1,2
"azi, lm","dost, b",1,1,2
"calvache, ja","dost, b",1,1,2
"cerny, v","dost, b",1,1,2
"de hert, s","dost, b",1,1,2
"dost, b","eldawlatly, a",1,2,1
"dost, b","farber, mk",1,2,1
"dost, b","sobreira-fernandes, d",1,2,1
"dost, b","fettiplace, mr",1,2,1
"dost, b","galante, d",1,2,1
"dost, b","garg, r",1,2,2
"dost, b","goldstein, hv",1,2,1
"abad-gurumeta, a","dost, b",1,1,2
"dost, b","gupta, l",1,2,1
"dost, b","hemmings, hc jr",1,2,1
"dost, b","jones, ca",1,2,1
"dost, b","hochberg, mc",1,2,1
"dost, b","katz, jd",1,2,1
"dost, b","kang, h",1,2,2
"dost, b","talu, gk",1,2,1
"dost, b","kraychete, dc",1,2,1
"dost, b","landau, r",1,2,1
"dost, b","lee, s",1,2,10
"dost, b","lum, hd",1,2,1
"dost, b","lundgren, c",1,2,1
"dost, b","makuloluwa, tr",1,2,1
"dost, b","martelletti, p",1,2,2
"dost, b","palermo, tm",1,2,1
"dost, b","peyton, pj",1,2,1
"dost, b","poisbeau, p",1,2,1
"dost, b","rathmell, jp",1,2,1
"dost, b","roquilly, a",1,2,1
"dost, b","schwarz, skw",1,2,1
"dost, b","shevade, m",1,2,1
"dost, b","sloan, pa",1,2,1
"dost, b","sweitzer, b",1,2,1
"dost, b","neto, as",1,2,1
"dost, b","stahel, pf",1,2,1
"dost, b","satirlar, zö",1,2,1
"dost, b","turan, a",1,2,1
"dost, b","turk, dc",1,2,1
"dost, b","valeriani, m",1,2,1
"dost, b","werner, mu",1,2,1
"dost, b","young, pj",1,2,1
"dost, b","zabolotskikh, ib",1,2,1
"dost, b","zacharowski, k",1,2,1
"dost, b","zdanowski, s",1,2,1
"augoustides, jg","azamfirei, l",1,1,1
"alanoglu, z","augoustides, jg",1,1,1
"augoustides, jg","azi, lm",1,1,1
"augoustides, jg","calvache, ja",1,1,1
"augoustides, jg","cerny, v",1,1,1
"augoustides, jg","de hert, s",1,1,1
"augoustides, jg","eldawlatly, a",1,1,1
"augoustides, jg","farber, mk",1,1,1
"augoustides, jg","sobreira-fernandes, d",1,1,1
"augoustides, jg","fettiplace, mr",1,1,1
"augoustides, jg","galante, d",1,1,1
"augoustides, jg","garg, r",1,1,2
"augoustides, jg","goldstein, hv",1,1,1
"abad-gurumeta, a","augoustides, jg",1,1,1
"augoustides, jg","gupta, l",1,1,1
"augoustides, jg","hemmings, hc jr",1,1,1
"augoustides, jg","jones, ca",1,1,1
"augoustides, jg","hochberg, mc",1,1,1
"augoustides, jg","katz, jd",1,1,1
"augoustides, jg","kang, h",1,1,2
"augoustides, jg","talu, gk",1,1,1
"augoustides, jg","kraychete, dc",1,1,1
"augoustides, jg","landau, r",1,1,1
"augoustides, jg","lee, s",1,1,10
"augoustides, jg","lum, hd",1,1,1
"augoustides, jg","lundgren, c",1,1,1
"augoustides, jg","makuloluwa, tr",1,1,1
"augoustides, jg","martelletti, p",1,1,2
"augoustides, jg","palermo, tm",1,1,1
"augoustides, jg","peyton, pj",1,1,1
"augoustides, jg","poisbeau, p",1,1,1
"augoustides, jg","rathmell, jp",1,1,1
"augoustides, jg","roquilly, a",1,1,1
"augoustides, jg","schwarz, skw",1,1,1
"augoustides, jg","shevade, m",1,1,1
"augoustides, jg","sloan, pa",1,1,1
"augoustides, jg","sweitzer, b",1,1,1
"augoustides, jg","neto, as",1,1,1
"augoustides, jg","stahel, pf",1,1,1
"augoustides, jg","satirlar, zö",1,1,1
"augoustides, jg","turan, a",1,1,1
"augoustides, jg","turk, dc",1,1,1
"augoustides, jg","valeriani, m",1,1,1
"augoustides, jg","werner, mu",1,1,1
"augoustides, jg","young, pj",1,1,1
"augoustides, jg","zabolotskikh, ib",1,1,1
"augoustides, jg","zacharowski, k",1,1,1
"augoustides, jg","zdanowski, s",1,1,1
"alanoglu, z","azamfirei, l",1,1,1
"azamfirei, l","azi, lm",1,1,1
"azamfirei, l","calvache, ja",1,1,1
"azamfirei, l","cerny, v",1,1,1
"azamfirei, l","de hert, s",1,1,1
"azamfirei, l","eldawlatly, a",1,1,1
"azamfirei, l","farber, mk",1,1,1
"azamfirei, l","sobreira-fernandes, d",1,1,1
"azamfirei, l","fettiplace, mr",1,1,1
"azamfirei, l","galante, d",1,1,1
"azamfirei, l","garg, r",1,1,2
"azamfirei, l","goldstein, hv",1,1,1
"abad-gurumeta, a","azamfirei, l",1,1,1
"azamfirei, l","gupta, l",1,1,1
"azamfirei, l","hemmings, hc jr",1,1,1
"azamfirei, l","jones, ca",1,1,1
"azamfirei, l","hochberg, mc",1,1,1
"azamfirei, l","katz, jd",1,1,1
"azamfirei, l","kang, h",1,1,2
"azamfirei, l","talu, gk",1,1,1
"azamfirei, l","kraychete, dc",1,1,1
"azamfirei, l","landau, r",1,1,1
"azamfirei, l","lee, s",1,1,10
"azamfirei, l","lum, hd",1,1,1
"azamfirei, l","lundgren, c",1,1,1
"azamfirei, l","makuloluwa, tr",1,1,1
"azamfirei, l","martelletti, p",1,1,2
"azamfirei, l","palermo, tm",1,1,1
"azamfirei, l","peyton, pj",1,1,1
"azamfirei, l","poisbeau, p",1,1,1
"azamfirei, l","rathmell, jp",1,1,1
"azamfirei, l","roquilly, a",1,1,1
"azamfirei, l","schwarz, skw",1,1,1
"azamfirei, l","shevade, m",1,1,1
"azamfirei, l","sloan, pa",1,1,1
"azamfirei, l","sweitzer, b",1,1,1
"azamfirei, l","neto, as",1,1,1
"azamfirei, l","stahel, pf",1,1,1
"azamfirei, l","satirlar, zö",1,1,1
"azamfirei, l","turan, a",1,1,1
"azamfirei, l","turk, dc",1,1,1
"azamfirei, l","valeriani, m",1,1,1
"azamfirei, l","werner, mu",1,1,1
"azamfirei, l","young, pj",1,1,1
"azamfirei, l","zabolotskikh, ib",1,1,1
"azamfirei, l","zacharowski, k",1,1,1
"azamfirei, l","zdanowski, s",1,1,1
"alanoglu, z","azi, lm",1,1,1
"alanoglu, z","calvache, ja",1,1,1
"alanoglu, z","cerny, v",1,1,1
"alanoglu, z","de hert, s",1,1,1
"alanoglu, z","eldawlatly, a",1,1,1
"alanoglu, z","farber, mk",1,1,1
"alanoglu, z","sobreira-fernandes, d",1,1,1
"alanoglu, z","fettiplace, mr",1,1,1
"alanoglu, z","galante, d",1,1,1
"alanoglu, z","garg, r",1,1,2
"alanoglu, z","goldstein, hv",1,1,1
"abad-gurumeta, a","alanoglu, z",1,1,1
"alanoglu, z","gupta, l",1,1,1
"alanoglu, z","hemmings, hc jr",1,1,1
"alanoglu, z","jones, ca",1,1,1
"alanoglu, z","hochberg, mc",1,1,1
"alanoglu, z","katz, jd",1,1,1
"alanoglu, z","kang, h",1,1,2
"alanoglu, z","talu, gk",1,1,1
"alanoglu, z","kraychete, dc",1,1,1
"alanoglu, z","landau, r",1,1,1
"alanoglu, z","lee, s",1,1,10
"alanoglu, z","lum, hd",1,1,1
"alanoglu, z","lundgren, c",1,1,1
"alanoglu, z","makuloluwa, tr",1,1,1
"alanoglu, z","martelletti, p",1,1,2
"alanoglu, z","palermo, tm",1,1,1
"alanoglu, z","peyton, pj",1,1,1
"alanoglu, z","poisbeau, p",1,1,1
"alanoglu, z","rathmell, jp",1,1,1
"alanoglu, z","roquilly, a",1,1,1
"alanoglu, z","schwarz, skw",1,1,1
"alanoglu, z","shevade, m",1,1,1
"alanoglu, z","sloan, pa",1,1,1
"alanoglu, z","sweitzer, b",1,1,1
"alanoglu, z","neto, as",1,1,1
"alanoglu, z","stahel, pf",1,1,1
"alanoglu, z","satirlar, zö",1,1,1
"alanoglu, z","turan, a",1,1,1
"alanoglu, z","turk, dc",1,1,1
"alanoglu, z","valeriani, m",1,1,1
"alanoglu, z","werner, mu",1,1,1
"alanoglu, z","young, pj",1,1,1
"alanoglu, z","zabolotskikh, ib",1,1,1
"alanoglu, z","zacharowski, k",1,1,1
"alanoglu, z","zdanowski, s",1,1,1
"azi, lm","calvache, ja",1,1,1
"azi, lm","cerny, v",1,1,1
"azi, lm","de hert, s",1,1,1
"azi, lm","eldawlatly, a",1,1,1
"azi, lm","farber, mk",1,1,1
"azi, lm","sobreira-fernandes, d",1,1,1
"azi, lm","fettiplace, mr",1,1,1
"azi, lm","galante, d",1,1,1
"azi, lm","garg, r",1,1,2
"azi, lm","goldstein, hv",1,1,1
"abad-gurumeta, a","azi, lm",1,1,1
"azi, lm","gupta, l",1,1,1
"azi, lm","hemmings, hc jr",1,1,1
"azi, lm","jones, ca",1,1,1
"azi, lm","hochberg, mc",1,1,1
"azi, lm","katz, jd",1,1,1
"azi, lm","kang, h",1,1,2
"azi, lm","talu, gk",1,1,1
"azi, lm","kraychete, dc",1,1,1
"azi, lm","landau, r",1,1,1
"azi, lm","lee, s",1,1,10
"azi, lm","lum, hd",1,1,1
"azi, lm","lundgren, c",1,1,1
"azi, lm","makuloluwa, tr",1,1,1
"azi, lm","martelletti, p",1,1,2
"azi, lm","palermo, tm",1,1,1
"azi, lm","peyton, pj",1,1,1
"azi, lm","poisbeau, p",1,1,1
"azi, lm","rathmell, jp",1,1,1
"azi, lm","roquilly, a",1,1,1
"azi, lm","schwarz, skw",1,1,1
"azi, lm","shevade, m",1,1,1
"azi, lm","sloan, pa",1,1,1
"azi, lm","sweitzer, b",1,1,1
"azi, lm","neto, as",1,1,1
"azi, lm","stahel, pf",1,1,1
"azi, lm","satirlar, zö",1,1,1
"azi, lm","turan, a",1,1,1
"azi, lm","turk, dc",1,1,1
"azi, lm","valeriani, m",1,1,1
"azi, lm","werner, mu",1,1,1
"azi, lm","young, pj",1,1,1
"azi, lm","zabolotskikh, ib",1,1,1
"azi, lm","zacharowski, k",1,1,1
"azi, lm","zdanowski, s",1,1,1
"calvache, ja","cerny, v",1,1,1
"calvache, ja","de hert, s",1,1,1
"calvache, ja","eldawlatly, a",1,1,1
"calvache, ja","farber, mk",1,1,1
"calvache, ja","sobreira-fernandes, d",1,1,1
"calvache, ja","fettiplace, mr",1,1,1
"calvache, ja","galante, d",1,1,1
"calvache, ja","garg, r",1,1,2
"calvache, ja","goldstein, hv",1,1,1
"abad-gurumeta, a","calvache, ja",1,1,1
"calvache, ja","gupta, l",1,1,1
"calvache, ja","hemmings, hc jr",1,1,1
"calvache, ja","jones, ca",1,1,1
"calvache, ja","hochberg, mc",1,1,1
"calvache, ja","katz, jd",1,1,1
"calvache, ja","kang, h",1,1,2
"calvache, ja","talu, gk",1,1,1
"calvache, ja","kraychete, dc",1,1,1
"calvache, ja","landau, r",1,1,1
"calvache, ja","lee, s",1,1,10
"calvache, ja","lum, hd",1,1,1
"calvache, ja","lundgren, c",1,1,1
"calvache, ja","makuloluwa, tr",1,1,1
"calvache, ja","martelletti, p",1,1,2
"calvache, ja","palermo, tm",1,1,1
"calvache, ja","peyton, pj",1,1,1
"calvache, ja","poisbeau, p",1,1,1
"calvache, ja","rathmell, jp",1,1,1
"calvache, ja","roquilly, a",1,1,1
"calvache, ja","schwarz, skw",1,1,1
"calvache, ja","shevade, m",1,1,1
"calvache, ja","sloan, pa",1,1,1
"calvache, ja","sweitzer, b",1,1,1
"calvache, ja","neto, as",1,1,1
"calvache, ja","stahel, pf",1,1,1
"calvache, ja","satirlar, zö",1,1,1
"calvache, ja","turan, a",1,1,1
"calvache, ja","turk, dc",1,1,1
"calvache, ja","valeriani, m",1,1,1
"calvache, ja","werner, mu",1,1,1
"calvache, ja","young, pj",1,1,1
"calvache, ja","zabolotskikh, ib",1,1,1
"calvache, ja","zacharowski, k",1,1,1
"calvache, ja","zdanowski, s",1,1,1
"cerny, v","de hert, s",1,1,1
"cerny, v","eldawlatly, a",1,1,1
"cerny, v","farber, mk",1,1,1
"cerny, v","sobreira-fernandes, d",1,1,1
"cerny, v","fettiplace, mr",1,1,1
"cerny, v","galante, d",1,1,1
"cerny, v","garg, r",1,1,2
"cerny, v","goldstein, hv",1,1,1
"abad-gurumeta, a","cerny, v",1,1,1
"cerny, v","gupta, l",1,1,1
"cerny, v","hemmings, hc jr",1,1,1
"cerny, v","jones, ca",1,1,1
"cerny, v","hochberg, mc",1,1,1
"cerny, v","katz, jd",1,1,1
"cerny, v","kang, h",1,1,2
"cerny, v","talu, gk",1,1,1
"cerny, v","kraychete, dc",1,1,1
"cerny, v","landau, r",1,1,1
"cerny, v","lee, s",1,1,10
"cerny, v","lum, hd",1,1,1
"cerny, v","lundgren, c",1,1,1
"cerny, v","makuloluwa, tr",1,1,1
"cerny, v","martelletti, p",1,1,2
"cerny, v","palermo, tm",1,1,1
"cerny, v","peyton, pj",1,1,1
"cerny, v","poisbeau, p",1,1,1
"cerny, v","rathmell, jp",1,1,1
"cerny, v","roquilly, a",1,1,1
"cerny, v","schwarz, skw",1,1,1
"cerny, v","shevade, m",1,1,1
"cerny, v","sloan, pa",1,1,1
"cerny, v","sweitzer, b",1,1,1
"cerny, v","neto, as",1,1,1
"cerny, v","stahel, pf",1,1,1
"cerny, v","satirlar, zö",1,1,1
"cerny, v","turan, a",1,1,1
"cerny, v","turk, dc",1,1,1
"cerny, v","valeriani, m",1,1,1
"cerny, v","werner, mu",1,1,1
"cerny, v","young, pj",1,1,1
"cerny, v","zabolotskikh, ib",1,1,1
"cerny, v","zacharowski, k",1,1,1
"cerny, v","zdanowski, s",1,1,1
"de hert, s","eldawlatly, a",1,1,1
"de hert, s","farber, mk",1,1,1
"de hert, s","sobreira-fernandes, d",1,1,1
"de hert, s","fettiplace, mr",1,1,1
"de hert, s","galante, d",1,1,1
"de hert, s","garg, r",1,1,2
"de hert, s","goldstein, hv",1,1,1
"abad-gurumeta, a","de hert, s",1,1,1
"de hert, s","gupta, l",1,1,1
"de hert, s","hemmings, hc jr",1,1,1
"de hert, s","jones, ca",1,1,1
"de hert, s","hochberg, mc",1,1,1
"de hert, s","katz, jd",1,1,1
"de hert, s","kang, h",1,1,2
"de hert, s","talu, gk",1,1,1
"de hert, s","kraychete, dc",1,1,1
"de hert, s","landau, r",1,1,1
"de hert, s","lee, s",1,1,10
"de hert, s","lum, hd",1,1,1
"de hert, s","lundgren, c",1,1,1
"de hert, s","makuloluwa, tr",1,1,1
"de hert, s","martelletti, p",1,1,2
"de hert, s","palermo, tm",1,1,1
"de hert, s","peyton, pj",1,1,1
"de hert, s","poisbeau, p",1,1,1
"de hert, s","rathmell, jp",1,1,1
"de hert, s","roquilly, a",1,1,1
"de hert, s","schwarz, skw",1,1,1
"de hert, s","shevade, m",1,1,1
"de hert, s","sloan, pa",1,1,1
"de hert, s","sweitzer, b",1,1,1
"de hert, s","neto, as",1,1,1
"de hert, s","stahel, pf",1,1,1
"de hert, s","satirlar, zö",1,1,1
"de hert, s","turan, a",1,1,1
"de hert, s","turk, dc",1,1,1
"de hert, s","valeriani, m",1,1,1
"de hert, s","werner, mu",1,1,1
"de hert, s","young, pj",1,1,1
"de hert, s","zabolotskikh, ib",1,1,1
"de hert, s","zacharowski, k",1,1,1
"de hert, s","zdanowski, s",1,1,1
"eldawlatly, a","farber, mk",1,1,1
"eldawlatly, a","sobreira-fernandes, d",1,1,1
"eldawlatly, a","fettiplace, mr",1,1,1
"eldawlatly, a","galante, d",1,1,1
"eldawlatly, a","garg, r",1,1,2
"eldawlatly, a","goldstein, hv",1,1,1
"abad-gurumeta, a","eldawlatly, a",1,1,1
"eldawlatly, a","gupta, l",1,1,1
"eldawlatly, a","hemmings, hc jr",1,1,1
"eldawlatly, a","jones, ca",1,1,1
"eldawlatly, a","hochberg, mc",1,1,1
"eldawlatly, a","katz, jd",1,1,1
"eldawlatly, a","kang, h",1,1,2
"eldawlatly, a","talu, gk",1,1,1
"eldawlatly, a","kraychete, dc",1,1,1
"eldawlatly, a","landau, r",1,1,1
"eldawlatly, a","lee, s",1,1,10
"eldawlatly, a","lum, hd",1,1,1
"eldawlatly, a","lundgren, c",1,1,1
"eldawlatly, a","makuloluwa, tr",1,1,1
"eldawlatly, a","martelletti, p",1,1,2
"eldawlatly, a","palermo, tm",1,1,1
"eldawlatly, a","peyton, pj",1,1,1
"eldawlatly, a","poisbeau, p",1,1,1
"eldawlatly, a","rathmell, jp",1,1,1
"eldawlatly, a","roquilly, a",1,1,1
"eldawlatly, a","schwarz, skw",1,1,1
"eldawlatly, a","shevade, m",1,1,1
"eldawlatly, a","sloan, pa",1,1,1
"eldawlatly, a","sweitzer, b",1,1,1
"eldawlatly, a","neto, as",1,1,1
"eldawlatly, a","stahel, pf",1,1,1
"eldawlatly, a","satirlar, zö",1,1,1
"eldawlatly, a","turan, a",1,1,1
"eldawlatly, a","turk, dc",1,1,1
"eldawlatly, a","valeriani, m",1,1,1
"eldawlatly, a","werner, mu",1,1,1
"eldawlatly, a","young, pj",1,1,1
"eldawlatly, a","zabolotskikh, ib",1,1,1
"eldawlatly, a","zacharowski, k",1,1,1
"eldawlatly, a","zdanowski, s",1,1,1
"farber, mk","sobreira-fernandes, d",1,1,1
"farber, mk","fettiplace, mr",1,1,1
"farber, mk","galante, d",1,1,1
"farber, mk","garg, r",1,1,2
"farber, mk","goldstein, hv",1,1,1
"abad-gurumeta, a","farber, mk",1,1,1
"farber, mk","gupta, l",1,1,1
"farber, mk","hemmings, hc jr",1,1,1
"farber, mk","jones, ca",1,1,1
"farber, mk","hochberg, mc",1,1,1
"farber, mk","katz, jd",1,1,1
"farber, mk","kang, h",1,1,2
"farber, mk","talu, gk",1,1,1
"farber, mk","kraychete, dc",1,1,1
"farber, mk","landau, r",1,1,1
"farber, mk","lee, s",1,1,10
"farber, mk","lum, hd",1,1,1
"farber, mk","lundgren, c",1,1,1
"farber, mk","makuloluwa, tr",1,1,1
"farber, mk","martelletti, p",1,1,2
"farber, mk","palermo, tm",1,1,1
"farber, mk","peyton, pj",1,1,1
"farber, mk","poisbeau, p",1,1,1
"farber, mk","rathmell, jp",1,1,1
"farber, mk","roquilly, a",1,1,1
"farber, mk","schwarz, skw",1,1,1
"farber, mk","shevade, m",1,1,1
"farber, mk","sloan, pa",1,1,1
"farber, mk","sweitzer, b",1,1,1
"farber, mk","neto, as",1,1,1
"farber, mk","stahel, pf",1,1,1
"farber, mk","satirlar, zö",1,1,1
"farber, mk","turan, a",1,1,1
"farber, mk","turk, dc",1,1,1
"farber, mk","valeriani, m",1,1,1
"farber, mk","werner, mu",1,1,1
"farber, mk","young, pj",1,1,1
"farber, mk","zabolotskikh, ib",1,1,1
"farber, mk","zacharowski, k",1,1,1
"farber, mk","zdanowski, s",1,1,1
"fettiplace, mr","sobreira-fernandes, d",1,1,1
"galante, d","sobreira-fernandes, d",1,1,1
"garg, r","sobreira-fernandes, d",1,2,1
"goldstein, hv","sobreira-fernandes, d",1,1,1
"abad-gurumeta, a","sobreira-fernandes, d",1,1,1
"gupta, l","sobreira-fernandes, d",1,1,1
"hemmings, hc jr","sobreira-fernandes, d",1,1,1
"jones, ca","sobreira-fernandes, d",1,1,1
"hochberg, mc","sobreira-fernandes, d",1,1,1
"katz, jd","sobreira-fernandes, d",1,1,1
"kang, h","sobreira-fernandes, d",1,2,1
"sobreira-fernandes, d","talu, gk",1,1,1
"kraychete, dc","sobreira-fernandes, d",1,1,1
"landau, r","sobreira-fernandes, d",1,1,1
"lee, s","sobreira-fernandes, d",1,10,1
"lum, hd","sobreira-fernandes, d",1,1,1
"lundgren, c","sobreira-fernandes, d",1,1,1
"makuloluwa, tr","sobreira-fernandes, d",1,1,1
"martelletti, p","sobreira-fernandes, d",1,2,1
"palermo, tm","sobreira-fernandes, d",1,1,1
"peyton, pj","sobreira-fernandes, d",1,1,1
"poisbeau, p","sobreira-fernandes, d",1,1,1
